category,key,support,coverage,unique_values,unique_ratio,median_value_length,top_value_share
Электроника,"тепловыделение, вт",44,0.0012770280075460746,12,0.2727272727272727,2.0,0.5681818181818182
Электроника,поддерживаемые форматы карт,3,8.7070091423596e-05,2,0.6666666666666666,6.0,0.6666666666666666
Электроника,тип биометрического считывателя,1,2.902336380786533e-05,1,1.0,18.0,1.0
Электроника,рабочая частота,19,0.0005514439123494413,14,0.7368421052631579,8.0,0.10526315789473684
Электроника,место установки,11,0.00031925700188651865,6,0.5454545454545454,13.0,0.45454545454545453
Электроника,индикация,44,0.0012770280075460746,19,0.4318181818181818,12.0,0.2727272727272727
Электроника,класс защиты,118,0.003424756929328109,17,0.1440677966101695,4.0,0.2711864406779661
Электроника,минимальное напряжение питания,2,5.804672761573066e-05,2,1.0,3.5,0.5
Электроника,максимальное напряжение питания,2,5.804672761573066e-05,2,1.0,4.0,0.5
Электроника,дальность считывания,2,5.804672761573066e-05,2,1.0,4.5,0.5
Электроника,минимальная температура эксплуатации,2,5.804672761573066e-05,2,1.0,6.0,0.5
Электроника,максимальная температура эксплуатации,2,5.804672761573066e-05,1,0.5,5.0,1.0
Электроника,серия,137,0.003976200841677551,120,0.8759124087591241,9.0,0.0364963503649635
Электроника,"ресурс, в страницах",70,0.0020316354665505733,43,0.6142857142857143,4.0,0.1
Электроника,тип микроскопа,17,0.0004933971847337107,11,0.6470588235294118,17.0,0.29411764705882354
Электроника,тип насадки,13,0.0003773037295022493,5,0.38461538461538464,9.0,0.38461538461538464
Электроника,револьверное устройство,20,0.0005804672761573066,3,0.15,14.0,0.7
Электроника,расположение подсветки,18,0.000522420548541576,4,0.2222222222222222,6.0,0.3333333333333333
Электроника,метод исследования,6,0.000174140182847192,3,0.5,12.0,0.6666666666666666
Электроника,тип кабеля,109,0.003163546655057321,69,0.6330275229357798,12.0,0.06422018348623854
Электроника,торговая марка,95,0.0027572195617472065,59,0.6210526315789474,6.0,0.05263157894736842
Электроника,диагональ,229,0.006646350312001161,81,0.3537117903930131,3.0,0.0611353711790393
Электроника,диапазон диагоналей,22,0.0006385140037730373,8,0.36363636363636365,11.0,0.36363636363636365
Электроника,объём оперативной памяти,20,0.0005804672761573066,4,0.2,4.0,0.5
Электроника,"частота оперативной памяти, мгц",10,0.0002902336380786533,4,0.4,4.0,0.5
Электроника,"объем ssd диска, гб",13,0.0003773037295022493,3,0.23076923076923078,3.0,0.5384615384615384
Электроника,тип жесткого диска,37,0.0010738644608910173,4,0.10810810810810811,3.0,0.8378378378378378
Электроника,"объем жесткого диска, гб",13,0.0003773037295022493,2,0.15384615384615385,11.0,0.9230769230769231
Электроника,"объем emmc, гб",9,0.000261210274270788,1,0.1111111111111111,11.0,1.0
Электроника,устройство чтения флэш-карт,13,0.0003773037295022493,2,0.15384615384615385,2.0,0.5384615384615384
Электроника,тип графического контроллера,18,0.000522420548541576,3,0.16666666666666666,10.0,0.6111111111111112
Электроника,дискретная видеокарта,13,0.0003773037295022493,3,0.23076923076923078,11.0,0.8461538461538461
Электроника,встроенная видеокарта,13,0.0003773037295022493,4,0.3076923076923077,22.0,0.46153846153846156
Электроника,размер видеопамяти,13,0.0003773037295022493,3,0.23076923076923078,26.0,0.8461538461538461
Электроника,видеовыходы,13,0.0003773037295022493,2,0.15384615384615385,7.0,0.7692307692307693
Электроника,разъем thunderbolt,9,0.000261210274270788,2,0.2222222222222222,3.0,0.7777777777777778
Электроника,веб-камера,60,0.0017414018284719198,11,0.18333333333333332,10.0,0.55
Электроника,встроенные динамики и микрофон,11,0.00031925700188651865,1,0.09090909090909091,2.0,1.0
Электроника,порт для наушников и линейный вход,9,0.000261210274270788,1,0.1111111111111111,2.0,1.0
Электроника,количество usb-портов,23,0.0006675373675809026,9,0.391304347826087,5.0,0.2608695652173913
Электроника,интерфейс ethernet (rj-45),13,0.0003773037295022493,2,0.15384615384615385,2.0,0.7692307692307693
Электроника,беспроводные подключения,11,0.00031925700188651865,3,0.2727272727272727,16.0,0.8181818181818182
Электроника,примерное время автономной работы,3,8.7070091423596e-05,3,1.0,8.0,0.3333333333333333
Электроника,"размер, мм",46,0.0013350747351618052,44,0.9565217391304348,11.0,0.043478260869565216
Электроника,нанесена русская раскладка,10,0.0002902336380786533,1,0.1,2.0,1.0
Электроника,количество единиц продаж в транспортной упаковке,101,0.0029313597445943984,16,0.15841584158415842,1.0,0.39603960396039606
Электроника,есть оферта на портале поставщиков,96,0.002786242925555072,2,0.020833333333333332,3.0,0.6979166666666666
Электроника,"емкость, вт•ч",81,0.002350892468437092,37,0.4567901234567901,2.0,0.07407407407407407
Электроника,версия,171,0.004962995211144972,14,0.08187134502923976,16.0,0.32748538011695905
Электроника,размеры (шxвxт),77,0.0022347990132056306,60,0.7792207792207793,17.0,0.05194805194805195
Электроника,дисплей,168,0.004875925119721376,73,0.43452380952380953,14.5,0.19642857142857142
Электроника,число пикселей на дюйм (ppi),88,0.002554056015092149,39,0.4431818181818182,3.0,0.10227272727272728
Электроника,количество основных (тыловых) камер,100,0.002902336380786533,4,0.04,1.0,0.55
Электроника,характеристики основной камеры,68,0.0019735887389348426,45,0.6617647058823529,22.5,0.11764705882352941
Электроника,характеристики основной камеры 2,71,0.0020606588303584386,41,0.5774647887323944,32.0,0.11267605633802817
Электроника,характеристики основной камеры 3,50,0.0014511681903932665,32,0.64,18.0,0.16
Электроника,характеристики основной камеры 4,13,0.0003773037295022493,10,0.7692307692307693,23.0,0.23076923076923078
Электроника,макс. разрешение видео,135,0.00391815411406182,21,0.15555555555555556,9.0,0.43703703703703706
Электроника,выход на наушники,96,0.002786242925555072,7,0.07291666666666667,10.0,0.3854166666666667
Электроника,стандарт bluetooth,107,0.0031054999274415904,12,0.11214953271028037,3.0,0.2897196261682243
Электроника,геопозиционирование,78,0.002263822377013496,30,0.38461538461538464,36.0,0.16666666666666666
Электроника,поддержка nfc,107,0.0031054999274415904,2,0.018691588785046728,4.0,0.8130841121495327
Электроника,характеристики процессора,77,0.0022347990132056306,52,0.6753246753246753,111.0,0.1038961038961039
Электроника,тип разъема для зарядки,109,0.003163546655057321,8,0.07339449541284404,5.0,0.5504587155963303
Электроника,заводская комплектация,70,0.0020316354665505733,52,0.7428571428571429,75.0,0.05714285714285714
