anchor_type,concept,strength,rule_id,canonical_rule,relation,conditional_support,conditional_positive,conditional_negative,conditional_match_prevalence,conditional_wilson_low_95,conditional_wilson_high_95,conditional_max_2_support,anchor_support,anchor_match_prevalence,prevalence_delta_vs_anchor,discovery_effect_class,validation_stability,generation_status,interpretation
product_line,product_line,medium,rule_b457e02a1cebcc35,countertop_width has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b485129c0a95fc3c,pet_age is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b4c4688669e0972c,line_width is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b4ccf8c3072c7f08,power_supply is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b4dc8ba079b56678,spiciness_level has different explicit values,different_value,1,1,0,1.0,0.20654329147389294,1.0,0,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b4ee6b858adaad04,cookie_format has different explicit values,different_value,1,1,0,1.0,0.20654329147389294,1.0,0,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b5031a74398a519e,is_refill is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b504903b917b5c8f,canvas_material has different explicit values,different_value,1,1,0,1.0,0.20654329147389294,1.0,0,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b525096504e169be,metal_finish has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b24227751f42fa2b,fragrance is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,1,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b24811b734024fa6,brush_width is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b27a78b5109df087,panel_dimensions has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b28cdd9f55fb4902,target_condition is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b3172bcc8a79040b,gauge_range has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b32112527c67e19c,size_category is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b37429ab0ac6c317,chocolate_type_composition has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b5e13572fc129899,specific_effects is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,1,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b64c1eff6f392361,puzzle_complexity is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_09b3d8796facdcad,backlight is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_09bc8db4da8b4779,size_class is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_09c7e0d357a058ce,exterior_material has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_09dbbd9c124f1e97,rank has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_08e6a15b3d297d94,switch_presence is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_08e8d9b5ea4d5ad9,blade_type_description has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_08e9abb7508ae251,occasion has different explicit values,different_value,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_090c8b2ba10e6568,scent_profile is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b650bccd8dfe73d2,string_position has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b6b0df25d5d9b5e7,standard_code is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b6dc5fbe6cbc165e,tape_length is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b3dc66251d3a3ba7,max_pressure is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,1,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b403641075f79114,canvas_base is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b43001601a012e0f,pet_size_breed has different explicit values,different_value,1,1,0,1.0,0.20654329147389294,1.0,0,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_8c316b331fd43d3f,fan_lighting is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_8b70ca33da51229a,backrest_height has different explicit values,different_value,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_8b733d611303014c,lining is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_8b7f730c40967dfa,bead_feature is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_8b83271ca5518980,floor_presence has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_8b92af277b30263f,nipple_shape is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_8bacca51115bf05b,plafon_color is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_8bb16db1c7636eb8,detailed_gauge_sequence is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,1,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b7b3b78eb0b09a4b,format_size has a subset or specificity difference,specificity_difference,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b7ec7f89077e8285,engine_type has a subset or specificity difference,specificity_difference,1,1,0,1.0,0.20654329147389294,1.0,1,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b7f8f76aed793f8e,coat_type is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b821360b6d179e9d,assortment_variation is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,1,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b57aa355e9e173b6,variety_type is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b584fd81d28e2914,manufacturer has conflicting title/attribute sources,conflicting_sources,1,1,0,1.0,0.20654329147389294,1.0,1,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b5a543528af8f7d3,shade_feature is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,1,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b5c66baf9430a0e3,axle_position has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,1,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_088a8c26c87961ef,hair_accessories is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_088d06a32966c955,min_gauge has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_08a4eee277114d42,solubility_type has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b9dab9ea340a841a,specific_model_name has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_ba23e061beed5abb,facade_material_finish has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b710cd4d9f2c997c,bean_composition is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,1,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b735d3c5e0a727be,application_area has conflicting title/attribute sources,conflicting_sources,1,1,0,1.0,0.20654329147389294,1.0,0,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b74ddcf59bd4eeb3,cable_type has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b7abe8e886cde515,variant_effect has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_859795d87556255c,cord_type is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_85a1866786d1cffc,dimension_width is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_847085db11678ad7,charging_port is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_848387bf66877a55,bran_type has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,1,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_8483ea8ae1e401bf,spindle_thread is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_848789ec018098fa,hallmark has conflicting title/attribute sources,conflicting_sources,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_849e802163da29f4,protection_technology is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_8b0a151b9ae33aaf,bulb_base is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_8b1092671881896d,aux_returns has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,1,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_8b344e1ef608252d,switch_included is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_85ff5d3b2284633a,grade has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_8612ea4091687407,strip_dimensions has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_bc442045c9e7dc4d,cocoa_content is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b83c05766f5e3d6f,absorbency_capacity has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b874d97e5ce91e2d,lash_finish is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b888ac570e7249cb,frame_width has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,NEGATIVE,SAME_DIRECTION_WEAK,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b8b6daf2b744fdca,leg_feature is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b8f576c4daeb2fa8,corner_valves_included has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b926e538be11e785,storage_features has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_091c05b980baec57,filling_included is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_09340d5fe696543e,arm_length has different explicit values,different_value,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_0941d574bb49b474,case_color has conflicting title/attribute sources,conflicting_sources,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_095587157ecefdb7,piston_included is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_bd1d6015e2a79c12,concentration_type is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,1,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_bd298db0d6510fbe,dosage_strength is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_bd4c0e099368158c,litter_type has different explicit values,different_value,1,1,0,1.0,0.20654329147389294,1.0,1,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
