category,attribute,conflict_0,conflict_1,equal_0,equal_1,conflicts,equals,negative_rate_given_conflict,category_negative_rate,smoothed_negative_rate,negative_lift,candidate
Электроника,"емкость аккумулятора, мач",1,2,3,2,3,5,0.3333333333333333,0.8267152121970645,0.6416970076231653,-0.18501820457389917,False
Электроника,разъем,1,2,0,0,3,0,0.3333333333333333,0.8267152121970645,0.6416970076231653,-0.18501820457389917,False
Электроника,установка,1,2,0,0,3,0,0.3333333333333333,0.8267152121970645,0.6416970076231653,-0.18501820457389917,False
Электроника,маршрутизация,1,2,0,1,3,1,0.3333333333333333,0.8267152121970645,0.6416970076231653,-0.18501820457389917,False
Электроника,переключение скоростей,1,2,0,0,3,0,0.3333333333333333,0.8267152121970645,0.6416970076231653,-0.18501820457389917,False
Электроника,тип флеш-памяти,1,2,0,0,3,0,0.3333333333333333,0.8267152121970645,0.6416970076231653,-0.18501820457389917,False
Электроника,разъем питания материнской платы,1,2,0,0,3,0,0.3333333333333333,0.8267152121970645,0.6416970076231653,-0.18501820457389917,False
Электроника,максимальный формат печати,1,2,0,0,3,0,0.3333333333333333,0.8267152121970645,0.6416970076231653,-0.18501820457389917,False
Электроника,колесо прокрутки,1,2,0,0,3,0,0.3333333333333333,0.8267152121970645,0.6416970076231653,-0.18501820457389917,False
Галантерея и аксессуары,"высота, см",1,2,0,1,3,1,0.3333333333333333,0.8319352378717663,0.6449595236698539,-0.1869757142019124,False
Электроника,баланс белого,8,6,0,0,14,0,0.5714285714285714,0.8267152121970645,0.6386092663676486,-0.18810594582941587,False
Строительство и ремонт,назначение генератора,2,3,1,0,5,1,0.4,0.7837222870478413,0.5918611435239207,-0.19186114352392059,False
Электроника,стандарт быстрой зарядки,6,5,0,0,11,0,0.5454545454545454,0.8267152121970645,0.6333485038115827,-0.19336670838548176,False
Мебель,механизм качания,117,63,50,33,180,83,0.65,0.8491264607196576,0.6553817962356664,-0.1937446644839912,False
Электроника,частота обновления,11,8,28,15,19,43,0.5789473684210527,0.8267152121970645,0.6305656692077218,-0.19614954298934262,False
Красота и гигиена,комплектация,21,29,1,1,50,2,0.42,0.6360183767228178,0.4396380342475289,-0.1963803424752889,False
Спорт и отдых,датчики,5,6,0,0,11,0,0.45454545454545453,0.7404275591020069,0.5438836122193771,-0.19654394688262977,False
Дом и сад,вид крепления,6,7,1,1,13,2,0.46153846153846156,0.7369750932499097,0.5380486370138639,-0.19892645623604588,False
Обувь,материал,6,4,1,2,10,3,0.6,0.901695110701107,0.7005650369003689,-0.2011300738007381,False
Электроника,подсветка,24,16,29,8,40,37,0.6,0.8267152121970645,0.6251905791330071,-0.20152463306405732,False
Красота и гигиена,материал,5,9,8,7,14,15,0.35714285714285715,0.6360183767228178,0.4305311517691626,-0.20548722495365518,False
Продукты питания,природный источник воды,0,2,0,2,2,2,0.0,0.7300237227333217,0.521445516238087,-0.20857820649523473,False
Красота и гигиена,гарантийный срок,13,20,2,4,33,6,0.3939393939393939,0.6360183767228178,0.425791891674055,-0.2102264850487628,False
Дом и сад,время посадки на рассаду,0,2,0,0,2,0,0.0,0.7369750932499097,0.5264107808927927,-0.21056431235711703,False
Спорт и отдых,"толщина, см",0,2,0,0,2,0,0.0,0.7404275591020069,0.5288768279300049,-0.21155073117200196,False
Спорт и отдых,материал клюшки,0,2,0,1,2,1,0.0,0.7404275591020069,0.5288768279300049,-0.21155073117200196,False
Спорт и отдых,назначение клюшки,0,2,0,0,2,0,0.0,0.7404275591020069,0.5288768279300049,-0.21155073117200196,False
Спорт и отдых,"ширина деки, см",0,2,1,2,2,3,0.0,0.7404275591020069,0.5288768279300049,-0.21155073117200196,False
Спорт и отдых,количество предметов,0,2,0,0,2,0,0.0,0.7404275591020069,0.5288768279300049,-0.21155073117200196,False
Спорт и отдых,материал лезвия,0,2,1,0,2,1,0.0,0.7404275591020069,0.5288768279300049,-0.21155073117200196,False
Электроника,размещение,2,3,2,1,5,3,0.4,0.8267152121970645,0.6133576060985322,-0.21335760609853227,False
Мебель,форма поставки,35,22,910,151,57,1061,0.6140350877192983,0.8491264607196576,0.6329940694128756,-0.21613239130678197,False
Продукты питания,вид мясных консервов,2,4,0,0,6,0,0.3333333333333333,0.7300237227333217,0.5136471466969644,-0.2163765760363573,False
Дом и сад,материал рабочей части,1,3,0,0,4,0,0.25,0.7369750932499097,0.5205417184721721,-0.2164333747777376,False
Аптека,степень фиксации,11,6,0,0,17,0,0.6470588235294118,0.9272748227972109,0.7107442779084571,-0.21653054488875378,False
Спорт и отдых,жесткость колес,1,3,2,2,4,4,0.25,0.7404275591020069,0.5224597550566705,-0.21796780404533633,False
Спорт и отдых,"длина деки, см",1,3,1,1,4,2,0.25,0.7404275591020069,0.5224597550566705,-0.21796780404533633,False
Канцелярские товары,подсветка,2,5,4,2,7,6,0.2857142857142857,0.6597844514410269,0.4415768547670946,-0.21820759667393236,False
Спорт и отдых,материал призмы,2,4,2,3,6,5,0.3333333333333333,0.7404275591020069,0.5183761632281849,-0.22205139587382194,False
Хобби и творчество,форма пазла,2,8,0,0,10,0,0.2,0.5357526560821296,0.31191755202737653,-0.2238351040547531,False
Строительство и ремонт,материал рамы,0,2,1,0,2,1,0.0,0.7837222870478413,0.559801633605601,-0.22392065344224032,False
Строительство и ремонт,материал рабочей части,0,2,0,0,2,0,0.0,0.7837222870478413,0.559801633605601,-0.22392065344224032,False
Строительство и ремонт,вид пистолета,0,2,0,0,2,0,0.0,0.7837222870478413,0.559801633605601,-0.22392065344224032,False
Дом и сад,материал колбы,5,7,6,4,12,10,0.4166666666666667,0.7369750932499097,0.5108750274264441,-0.22610006582346565,False
Аптека,дозировка,10,6,4,4,16,8,0.625,0.9272748227972109,0.6969701959040978,-0.23030462689311304,False
Электроника,количество клавиш клавиатуры,6,6,0,0,12,0,0.5,0.8267152121970645,0.5960927094697249,-0.23062250272733953,False
Электроника,режимы съемки,3,4,0,0,7,0,0.42857142857142855,0.8267152121970645,0.5944646717487768,-0.23225054044828763,False
Спорт и отдых,дисплей,9,11,0,0,20,0,0.45,0.7404275591020069,0.5080855118204013,-0.23234204728160557,False
Электроника,ночной режим,0,2,1,0,2,1,0.0,0.8267152121970645,0.5905108658550461,-0.23620434634201837,False
Электроника,графический процессор,0,2,0,0,2,0,0.0,0.8267152121970645,0.5905108658550461,-0.23620434634201837,False
Электроника,количество wan портов,0,2,0,0,2,0,0.0,0.8267152121970645,0.5905108658550461,-0.23620434634201837,False
Электроника,физический размер матрицы,0,2,0,0,2,0,0.0,0.8267152121970645,0.5905108658550461,-0.23620434634201837,False
Строительство и ремонт,материал заклепок,1,3,0,1,4,1,0.25,0.7837222870478413,0.5465123816932452,-0.23720990535459607,False
Строительство и ремонт,расположение бачка,1,3,0,2,4,2,0.25,0.7837222870478413,0.5465123816932452,-0.23720990535459607,False
Галантерея и аксессуары,"глубина, см",0,2,0,0,2,0,0.0,0.8319352378717663,0.5942394556226901,-0.23769578224907617,False
Электроника,стандарт wi-fi,10,9,0,4,19,4,0.5263157894736842,0.8267152121970645,0.5888990025410551,-0.23781620965600936,False
Красота и гигиена,материал корпуса,0,3,1,1,3,2,0.0,0.6360183767228178,0.3975114854517611,-0.23850689127105668,False
Товары для животных,вид игрушки для животных,26,43,5,4,69,9,0.37681159420289856,0.6447764651378272,0.39491732872552887,-0.2498591364122983,False
Обувь,материал лезвия,2,3,3,4,5,7,0.4,0.901695110701107,0.6508475553505535,-0.2508475553505535,False
Автотовары,сезон,1,3,0,0,4,0,0.25,0.8248735197642743,0.5693741776468191,-0.2554993421174552,False
Электроника,запись,1,3,0,0,4,0,0.25,0.8267152121970645,0.5703973401094803,-0.25631787208758416,False
Электроника,максимальный формат оригинала,1,3,0,0,4,0,0.25,0.8267152121970645,0.5703973401094803,-0.25631787208758416,False
Спорт и отдых,форма бассейна,27,32,2,3,59,5,0.4576271186440678,0.7404275591020069,0.47972090305484427,-0.2607066560471626,False
Электроника,цветность печати,20,18,3,5,38,8,0.5263157894736842,0.8267152121970645,0.5612459549066354,-0.26546925729042903,False
Спорт и отдых,наличие дисплея,0,3,0,0,3,0,0.0,0.7404275591020069,0.4627672244387543,-0.2776603346632526,False
Аптека,питание,14,10,6,14,24,20,0.5833333333333334,0.9272748227972109,0.6426335901374501,-0.2846412326597607,False
Красота и гигиена,целевая аудитория,15,32,0,0,47,0,0.3191489361702128,0.6360183767228178,0.34961715160796325,-0.28640122511485455,False
Обувь,уровень подготовки,1,3,5,5,4,10,0.25,0.901695110701107,0.6120528392783927,-0.28964227142271426,False
Аптека,упаковка,3,4,2,0,7,2,0.42857142857142855,0.9272748227972109,0.6363645094988378,-0.290910313298373,False
Спорт и отдых,питание,3,7,1,0,10,1,0.3,0.7404275591020069,0.44680918636733563,-0.29361837273467123,False
Строительство и ремонт,плавный пуск,0,3,4,5,3,9,0.0,0.7837222870478413,0.48982642940490084,-0.29389585764294046,False
Аптека,срок годности,1,3,0,0,4,0,0.25,0.9272748227972109,0.6262637904428949,-0.3010110323543159,False
Аптека,область применения,1,3,0,0,4,0,0.25,0.9272748227972109,0.6262637904428949,-0.3010110323543159,False
Автотовары,тип протектора,0,3,18,3,3,21,0.0,0.8248735197642743,0.5155459498526714,-0.3093275699116028,False
Электроника,поддержка ipv6,0,3,0,0,3,0,0.0,0.8267152121970645,0.5166970076231653,-0.31001820457389917,False
Электроника,количество lan портов,0,3,0,1,3,1,0.0,0.8267152121970645,0.5166970076231653,-0.31001820457389917,False
Мебель,исполнение,2,5,0,0,7,0,0.2857142857142857,0.8491264607196576,0.5204693586331907,-0.3286571020864669,False
Обувь,тип,85,69,45,36,154,81,0.551948051948052,0.901695110701107,0.5629463871289656,-0.33874872357214136,False
Музыкальные инструменты,размер клавиш,4,9,54,23,13,77,0.3076923076923077,0.7780700705488461,0.43835279737467947,-0.33971727317416667,False
Аптека,способ применения,3,5,0,1,8,1,0.375,0.9272748227972109,0.5874133933835426,-0.33986142941366826,False
Строительство и ремонт,количество контуров,2,7,3,0,9,3,0.2222222222222222,0.7837222870478413,0.42275795965994334,-0.36096432738789797,False
Аптека,мнн/действующее вещество,1,4,1,2,5,3,0.2,0.9272748227972109,0.5636374113986055,-0.3636374113986054,False
Аптека,противопоказания,34,30,1,2,64,3,0.53125,0.9272748227972109,0.5599474509273341,-0.36732737186987674,False
Спорт и отдых,вид велозамка,3,10,0,0,13,0,0.23076923076923078,0.7404275591020069,0.37234098863944637,-0.3680865704625605,False
Аптека,вид массажа,2,5,0,0,7,0,0.2857142857142857,0.9272748227972109,0.5530311761655046,-0.3742436466317063,False
Аптека,показания,4,7,1,0,11,1,0.36363636363636365,0.9272748227972109,0.5397733821241284,-0.38750144067308245,False
Аптека,особые указания,12,14,0,0,26,0,0.46153846153846156,0.9272748227972109,0.5366572294834211,-0.39061759331378976,False
